"","Time","Name","GPS","NDVI","SR","OSAVI","ZMI","Ctr2","Lic1","GM2","MCARI1","G","MCARI","TCARI","TVI","SPRI","NPQI","PRI","NPCI","Ctr1","Lic2","SIPI","GM1","ARI1","ARI2","CRI1","CRI2","Date","Datetime","ID","Location","site_num","Tapping","Tree_num","C_pos.","Device","ID2","Tree_ID","Coordinates"
"V11...515","27/06/2024 11:47","LLT-2-O-4-T-D2","12° 40.4407' N  36° 16.7258' E",0.280359414,"1.779165097",0.382579344,"1.212541993","0.621361455","0.333792592","1.422582933",9.879968446,"1.044276086","2.617636094","-5.834509141","379.173275","0.872035704","-0.095277731",-0.027118129,"0.068355692","1.542616498","0.81597051","0.348956885","1.873683569",0.035034492,"0.465142346",-0.004246934,"0.030787558",2024-06-27,2024-06-27 11:47:00,"LLT-2-O-4-T-D2","LLT-2","2","O","4","T","D2","LLT-2-O-02-T-D2","LLT-2-O-4-T","12° 40.4407' N  36° 16.7258' E"
"V12...516","27/06/2024 11:47","LLT-2-O-4-M-D2","12° 40.4407' N  36° 16.7258' E",0.473926822,"2.801752463",0.609278646,"1.564478999","0.40527218","0.530100331","2.057650198",16.42475389,"1.508903565","3.128386097","-4.887061036","596.7469506","0.872779871","-0.092294583",0.010745535,"0.067931171","1.628142289","0.793141836","0.534875543","2.066166617",0.000673296,"0.008871425",0.05429545,"0.054968747",2024-06-27,2024-06-27 11:47:00,"LLT-2-O-4-M-D2","LLT-2","2","O","4","M","D2","LLT-2-O-02-M-D2","LLT-2-O-4-M","12° 40.4407' N  36° 16.7258' E"
"V13...517","27/06/2024 11:48","LLT-2-O-4-L-D2","12° 40.4407' N  36° 16.7258' E",0.420985566,"2.454145324",0.573005321,"1.386784903","0.466670276","0.499189256","1.783080511",15.32242874,"1.585218203","4.009679714","-5.060530216","554.1569694","0.792831697","-0.099621225",0.001905783,"0.115553681","1.9299628","0.699874203","0.517415832","1.838214241",0.004683976,"0.056765347",0.061914941,"0.066598917",2024-06-27,2024-06-27 11:48:00,"LLT-2-O-4-L-D2","LLT-2","2","O","4","L","D2","LLT-2-O-02-L-D2","LLT-2-O-4-L","12° 40.4407' N  36° 16.7258' E"
"V2...518","27/06/2024 09:55","LLT-2-T-03-T-D1","12° 40.4591' N  36° 16.6893' E",0.266489451,"1.72661382",0.486505386,"1.106515624","0.650476477","0.439380455","1.224522445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-06-27,2024-06-27 09:55:00,"LLT-2-T-03-T-D1","LLT-2","2","T","03","T","D1","LLT-02-T-03-T-D1","LLT-2-T-03-T","12° 40.4591' N  36° 16.6893' E"
"V3...519","27/06/2024 09:56","LLT-2-T-03-M-D1","12° 40.4591' N  36° 16.6893' E",0.282107979,"1.785934294",0.577947435,"1.154025483","0.622596683","0.518058913","1.222860077",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-06-27,2024-06-27 09:56:00,"LLT-2-T-03-M-D1","LLT-2","2","T","03","M","D1","LLT-02-T-03-M-D1","LLT-2-T-03-M","12° 40.4591' N  36° 16.6893' E"
"V4...520","27/06/2024 09:56","LLT-2-T-03-L-D1","12° 40.4591' N  36° 16.6893' E",0.367770743,"2.163409442",0.610666673,"1.143298189","0.52316143","0.543049227","1.434470181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-06-27,2024-06-27 09:56:00,"LLT-2-T-03-L-D1","LLT-2","2","T","03","L","D1","LLT-02-T-03-L-D1","LLT-2-T-03-L","12° 40.4591' N  36° 16.6893' E"
"V5...521","27/06/2024 09:59","LLT-2-T-06-T-D1","12° 40.4642' N  36° 16.6856' E",0.319199733,"1.937719179",0.55427407,"1.15271515","0.573634897","0.49380787","1.3495654",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-06-27,2024-06-27 09:59:00,"LLT-2-T-06-T-D1","LLT-2","2","T","06","T","D1","LLT-02-T-06-T-D1","LLT-2-T-06-T","12° 40.4642' N  36° 16.6856' E"
"V6...522","27/06/2024 09:59","LLT-2-T-06-M-D1","12° 40.4642' N  36° 16.6856' E",0.375415067,"2.202126557",0.589798818,"1.154472465","0.513517843","0.520892949","1.504622112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-06-27,2024-06-27 09:59:00,"LLT-2-T-06-M-D1","LLT-2","2","T","06","M","D1","LLT-02-T-06-M-D1","LLT-2-T-06-M","12° 40.4642' N  36° 16.6856' E"
"V7...523","27/06/2024 10:00","LLT-2-T-06-L-D1","12° 40.4642' N  36° 16.6856' E",0.446279668,"2.611931667",0.643156608,"1.18909587","0.446818354","0.561892774","1.727761977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-06-27,2024-06-27 10:00:00,"LLT-2-T-06-L-D1","LLT-2","2","T","06","L","D1","LLT-02-T-06-L-D1","LLT-2-T-06-L","12° 40.4642' N  36° 16.6856' E"
"V8...524","27/06/2024 10:02","LLT-2-T-09-T-D1","12° 40.4642' N  36° 16.6856' E",0.446605188,"2.61405629",0.653891952,"1.179809272","0.435145727","0.575757987","1.744007142",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-06-27,2024-06-27 10:02:00,"LLT-2-T-09-T-D1","LLT-2","2","T","09","T","D1","LLT-02-T-09-T-D1","LLT-2-T-09-T","12° 40.4642' N  36° 16.6856' E"
"V9...525","27/06/2024 10:03","LLT-2-T-09-M-D1","12° 40.4642' N  36° 16.6856' E",0.44871693,"2.627900274",0.67470349,"1.184332333","0.434371463","0.595356887","1.733098599",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-06-27,2024-06-27 10:03:00,"LLT-2-T-09-M-D1","LLT-2","2","T","09","M","D1","LLT-02-T-09-M-D1","LLT-2-T-09-M","12° 40.4642' N  36° 16.6856' E"
"V10...526","27/06/2024 10:04","LLT-2-T-09-L-D1","12° 40.4642' N  36° 16.6856' E",0.432141977,"2.522007122",0.637444503,"1.164485495","0.453163809","0.560340797","1.683107488",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-06-27,2024-06-27 10:04:00,"LLT-2-T-09-L-D1","LLT-2","2","T","09","L","D1","LLT-02-T-09-L-D1","LLT-2-T-09-L","12° 40.4642' N  36° 16.6856' E"
"V11...527","27/06/2024 10:05","LLT-2-T-12-T-D1","12° 40.4674' N  36° 16.6820' E",0.35577638,"2.104512063",0.585550479,"1.141973005","0.535564479","0.521152759","1.445223646",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-06-27,2024-06-27 10:05:00,"LLT-2-T-12-T-D1","LLT-2","2","T","12","T","D1","LLT-02-T-12-T-D1","LLT-2-T-12-T","12° 40.4674' N  36° 16.6820' E"
"V12...528","27/06/2024 10:05","LLT-2-T-12-M-D1","12° 40.4674' N  36° 16.6820' E",0.439665824,"2.569298616",0.683883175,"1.165416758","0.435365629","0.604811952","1.701902377",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-06-27,2024-06-27 10:05:00,"LLT-2-T-12-M-D1","LLT-2","2","T","12","M","D1","LLT-02-T-12-M-D1","LLT-2-T-12-M","12° 40.4674' N  36° 16.6820' E"
"V13...529","27/06/2024 10:06","LLT-2-T-12-L-D1","12° 40.4674' N  36° 16.6820' E",0.344273181,"2.050050635",0.560813271,"1.136126245","0.558480137","0.497810628","1.37872103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-06-27,2024-06-27 10:06:00,"LLT-2-T-12-L-D1","LLT-2","2","T","12","L","D1","LLT-02-T-12-L-D1","LLT-2-T-12-L","12° 40.4674' N  36° 16.6820' E"
"V14...530","27/06/2024 10:06","LLT-2-T-15-T-D1","12° 40.4734' N  36° 16.6795' E",0.403478846,"2.352772967",0.628277887,"1.133295219","0.478061502","0.556114235","1.569033752",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-06-27,2024-06-27 10:06:00,"LLT-2-T-15-T-D1","LLT-2","2","T","15","T","D1","LLT-02-T-15-T-D1","LLT-2-T-15-T","12° 40.4734' N  36° 16.6795' E"
"V15...531","27/06/2024 10:07","LLT-2-T-15-M-D1","12° 40.4734' N  36° 16.6795' E",0.306837982,"1.88532832",0.504352502,"1.104078487","0.611085239","0.448074757","1.295147185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-06-27,2024-06-27 10:07:00,"LLT-2-T-15-M-D1","LLT-2","2","T","15","M","D1","LLT-02-T-15-M-D1","LLT-2-T-15-M","12° 40.4734' N  36° 16.6795' E"
"V16...532","27/06/2024 10:07","LLT-2-T-15-L-D1","12° 40.4734' N  36° 16.6795' E",0.347551801,"2.065377457",0.566262905,"1.105656591","0.538559688","0.50413754","1.423974461",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-06-27,2024-06-27 10:07:00,"LLT-2-T-15-L-D1","LLT-2","2","T","15","L","D1","LLT-02-T-15-L-D1","LLT-2-T-15-L","12° 40.4734' N  36° 16.6795' E"
"V17...533","27/06/2024 10:10","LLT-2-T-18-T-D1","12° 40.4943' N  36° 16.6877' E",0.428252447,"2.498047326",0.636362625,"1.17791291","0.446793128","0.562390791","1.708608703",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-06-27,2024-06-27 10:10:00,"LLT-2-T-18-T-D1","LLT-2","2","T","18","T","D1","LLT-02-T-18-T-D1","LLT-2-T-18-T","12° 40.4943' N  36° 16.6877' E"
"V18...534","27/06/2024 10:10","LLT-2-T-18-M-D1","12° 40.4943' N  36° 16.6877' E",0.291026464,"1.820979765",0.480555553,"1.089280304","0.618444864","0.428113838","1.296132092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-06-27,2024-06-27 10:10:00,"LLT-2-T-18-M-D1","LLT-2","2","T","18","M","D1","LLT-02-T-18-M-D1","LLT-2-T-18-M","12° 40.4943' N  36° 16.6877' E"
"V19...535","27/06/2024 10:10","LLT-2-T-18-L-D1","12° 40.4943' N  36° 16.6877' E",0.431551617,"2.518349353",0.64470217,"1.161745349","0.454301859","0.567237619","1.671175009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-06-27,2024-06-27 10:10:00,"LLT-2-T-18-L-D1","LLT-2","2","T","18","L","D1","LLT-02-T-18-L-D1","LLT-2-T-18-L","12° 40.4943' N  36° 16.6877' E"
"V20...536","27/06/2024 10:11","LLT-2-T-21-T-D1","12° 40.4943' N  36° 16.6877' E",0.382802901,"2.240455931",0.612705693,"1.139095939","0.501212179","0.543124707","1.520281303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-06-27,2024-06-27 10:11:00,"LLT-2-T-21-T-D1","LLT-2","2","T","21","T","D1","LLT-02-T-21-T-D1","LLT-2-T-21-T","12° 40.4943' N  36° 16.6877' E"
"V21...537","27/06/2024 10:12","LLT-2-T-21-M-D1","12° 40.4943' N  36° 16.6877' E",0.446322569,"2.612211532",0.673945505,"1.178012296","0.432161181","0.595250091","1.714445918",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-06-27,2024-06-27 10:12:00,"LLT-2-T-21-M-D1","LLT-2","2","T","21","M","D1","LLT-02-T-21-M-D1","LLT-2-T-21-M","12° 40.4943' N  36° 16.6877' E"
"V22...538","27/06/2024 10:12","LLT-2-T-21-L-D1","12° 40.4943' N  36° 16.6877' E",0.365753695,"2.153349074",0.591847521,"1.132438126","0.527092866","0.527330883","1.467482627",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-06-27,2024-06-27 10:12:00,"LLT-2-T-21-L-D1","LLT-2","2","T","21","L","D1","LLT-02-T-21-L-D1","LLT-2-T-21-L","12° 40.4943' N  36° 16.6877' E"
"V23...539","27/06/2024 10:13","LLT-2-T-24-T-D1","12° 40.5009' N  36° 16.6872' E",0.350965789,"2.081501664",0.611210018,"1.142337098","0.532459817","0.54442348","1.408324412",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-06-27,2024-06-27 10:13:00,"LLT-2-T-24-T-D1","LLT-2","2","T","24","T","D1","LLT-02-T-24-T-D1","LLT-2-T-24-T","12° 40.5009' N  36° 16.6872' E"
"V24...540","27/06/2024 10:14","LLT-2-T-24-M-D1","12° 40.5009' N  36° 16.6872' E",0.364249804,"2.145889712",0.600465684,"1.119650729","0.52383546","0.533294975","1.446049822",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-06-27,2024-06-27 10:14:00,"LLT-2-T-24-M-D1","LLT-2","2","T","24","M","D1","LLT-02-T-24-M-D1","LLT-2-T-24-M","12° 40.5009' N  36° 16.6872' E"
